,Year_of_Release,Global_Sales,Critic_Score,User_Score,Genre__Action,Genre__Adventure,Genre__Fighting,Genre__Misc,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Rating__AO,Rating__E,Rating__E10+,Rating__M,Rating__RP,Rating__T
1713,2010.0,0.75,86.0,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1714,2008.0,0.75,72.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1715,2012.0,0.75,72.0,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1716,2012.0,0.75,81.0,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1717,2004.0,0.75,69.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1718,2001.0,0.75,78.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1719,2014.0,0.75,82.0,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1720,2004.0,0.75,83.0,7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1721,2005.0,0.75,75.0,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1722,2010.0,0.75,62.0,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1723,2001.0,0.75,81.0,7.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1724,2006.0,0.75,76.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1725,2008.0,0.75,69.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1726,2005.0,0.75,59.0,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1727,2007.0,0.75,80.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1728,2009.0,0.74,54.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1729,2009.0,0.74,76.0,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1730,2001.0,0.74,79.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1731,2007.0,0.74,63.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1732,2009.0,0.74,67.0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1733,2006.0,0.74,70.0,8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1734,2009.0,0.74,69.0,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1735,2014.0,0.74,91.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1736,2011.0,0.74,80.0,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1737,2012.0,0.74,79.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1738,2005.0,0.74,84.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1739,2013.0,0.74,74.0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1740,2007.0,0.74,60.0,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1741,2009.0,0.74,85.0,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1742,2011.0,0.74,77.0,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1743,2002.0,0.74,83.0,8.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1744,2011.0,0.74,86.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1745,2008.0,0.74,79.0,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1746,2013.0,0.74,87.0,7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1747,2013.0,0.74,82.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1748,2007.0,0.74,49.0,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1749,2003.0,0.74,72.0,8.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1750,2009.0,0.73,74.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1751,2014.0,0.73,85.0,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1752,2010.0,0.73,72.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1753,2007.0,0.73,55.0,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1754,2007.0,0.73,79.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1755,2004.0,0.73,55.0,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1756,2008.0,0.73,76.0,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1757,2009.0,0.73,78.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1758,2012.0,0.73,76.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1759,2011.0,0.73,79.0,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1760,2001.0,0.73,80.0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1761,2012.0,0.73,86.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1762,2011.0,0.73,72.0,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1763,2010.0,0.73,88.0,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1764,2006.0,0.73,79.0,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1765,2004.0,0.73,84.0,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1766,2016.0,0.73,71.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,2004.0,0.73,86.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1768,2014.0,0.73,75.0,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1769,2015.0,0.73,80.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1770,2012.0,0.73,74.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1771,2001.0,0.73,64.0,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1772,2002.0,0.72,74.0,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1773,2007.0,0.72,65.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1774,2005.0,0.72,73.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1775,2005.0,0.72,74.0,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1776,2010.0,0.72,65.0,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1777,2013.0,0.72,76.0,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1778,2007.0,0.72,68.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1779,2010.0,0.72,74.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1780,2002.0,0.72,73.0,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1781,2009.0,0.72,55.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1782,2006.0,0.72,79.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1783,2007.0,0.72,79.0,7.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1784,2014.0,0.72,83.0,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1785,2014.0,0.72,83.0,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1786,2001.0,0.72,72.0,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1787,2005.0,0.72,86.0,8.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1788,2009.0,0.72,77.0,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1789,2009.0,0.72,90.0,8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1790,2014.0,0.72,74.0,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1791,2002.0,0.72,82.0,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1792,2015.0,0.72,93.0,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1793,2011.0,0.72,84.0,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1794,2003.0,0.72,66.0,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1795,2010.0,0.72,91.0,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1796,2009.0,0.72,75.0,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1797,2010.0,0.72,81.0,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1798,2010.0,0.72,87.0,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1799,2011.0,0.72,87.0,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1800,2002.0,0.71,79.0,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1801,2002.0,0.71,92.0,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1802,2007.0,0.71,86.0,8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1803,2012.0,0.71,89.0,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1804,2007.0,0.71,60.0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1805,2003.0,0.71,93.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1806,2007.0,0.71,91.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1807,2000.0,0.71,39.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1808,2007.0,0.71,66.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1809,2002.0,0.71,73.0,7.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1810,2003.0,0.71,85.0,8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1811,2002.0,0.71,48.0,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1812,2004.0,0.71,49.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1813,2007.0,0.71,75.0,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1814,2008.0,0.71,68.0,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1815,2008.0,0.71,77.0,7.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1816,2016.0,0.71,73.0,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1817,2007.0,0.71,59.0,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1818,2008.0,0.71,83.0,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1819,2005.0,0.71,77.0,7.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1820,2012.0,0.7,82.0,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1821,2007.0,0.7,65.0,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1822,2007.0,0.7,50.0,5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1823,2003.0,0.7,89.0,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1824,2005.0,0.7,67.0,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1825,2007.0,0.7,81.0,7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1826,2014.0,0.7,86.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1827,2001.0,0.7,58.0,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,2009.0,0.7,78.0,8.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1829,2003.0,0.7,73.0,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1830,2011.0,0.7,79.0,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1831,2001.0,0.7,84.0,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1832,2005.0,0.7,89.0,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1833,2008.0,0.7,68.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1834,2016.0,0.7,78.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1835,2011.0,0.7,86.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1836,2001.0,0.7,92.0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1837,2000.0,0.7,66.0,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1838,2004.0,0.7,65.0,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1839,2005.0,0.7,66.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1840,2000.0,0.7,58.0,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1841,2008.0,0.7,85.0,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1842,2002.0,0.7,90.0,8.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1843,2011.0,0.7,43.0,3.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1844,2011.0,0.7,80.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1845,2004.0,0.7,73.0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1846,2010.0,0.7,65.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1847,2007.0,0.69,65.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1848,2009.0,0.69,70.0,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1849,2005.0,0.69,89.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1850,2005.0,0.69,77.0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1851,2010.0,0.69,40.0,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1852,2006.0,0.69,68.0,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1853,2004.0,0.69,62.0,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1854,2003.0,0.69,65.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1855,2014.0,0.69,76.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1856,2013.0,0.69,75.0,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1857,2008.0,0.69,50.0,3.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1858,2002.0,0.69,77.0,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1859,2010.0,0.69,75.0,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1860,2003.0,0.69,84.0,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1861,2011.0,0.69,77.0,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1862,2011.0,0.69,82.0,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1863,2004.0,0.68,78.0,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1864,2004.0,0.68,63.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1865,2009.0,0.68,81.0,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1866,2003.0,0.68,89.0,8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1867,2007.0,0.68,70.0,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1868,2008.0,0.68,66.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1869,2004.0,0.68,89.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1870,2010.0,0.68,85.0,8.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1871,2003.0,0.68,72.0,8.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1872,2014.0,0.68,67.0,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1873,2005.0,0.68,85.0,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1874,2007.0,0.68,82.0,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1875,1998.0,0.68,82.0,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1876,2008.0,0.68,42.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1877,2005.0,0.68,80.0,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1878,2004.0,0.68,85.0,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1879,2002.0,0.68,76.0,8.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1880,2014.0,0.68,79.0,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1881,2007.0,0.68,69.0,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1882,2012.0,0.67,82.0,8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1883,2003.0,0.67,84.0,8.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1884,2011.0,0.67,84.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1885,2007.0,0.67,60.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1886,2008.0,0.67,89.0,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1887,2014.0,0.67,79.0,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,2002.0,0.67,74.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1889,2005.0,0.67,78.0,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1890,2014.0,0.67,71.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1891,2008.0,0.67,67.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,2013.0,0.67,81.0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1893,2006.0,0.67,63.0,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1894,2007.0,0.67,86.0,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1895,2010.0,0.67,68.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1896,2010.0,0.67,73.0,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1897,2004.0,0.66,81.0,8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1898,2007.0,0.66,77.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1899,2009.0,0.66,62.0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900,2006.0,0.66,67.0,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1901,2006.0,0.66,78.0,8.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1902,2015.0,0.66,65.0,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1903,2007.0,0.66,65.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1904,2007.0,0.66,80.0,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1905,2003.0,0.66,61.0,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1906,2001.0,0.66,58.0,8.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1907,2002.0,0.66,74.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1908,2006.0,0.66,69.0,2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1909,2010.0,0.66,83.0,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1910,2009.0,0.66,88.0,8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1911,2004.0,0.66,78.0,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1912,2012.0,0.66,83.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1913,2010.0,0.66,81.0,7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1914,2013.0,0.66,92.0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1915,2003.0,0.66,81.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1916,2013.0,0.66,94.0,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1917,2007.0,0.66,64.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1918,2012.0,0.66,67.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1919,2008.0,0.66,76.0,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1920,2002.0,0.66,71.0,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1921,2004.0,0.66,63.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1922,2010.0,0.66,71.0,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1923,2010.0,0.66,60.0,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1924,2013.0,0.66,71.0,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1925,2005.0,0.66,88.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1926,2015.0,0.65,70.0,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1927,2008.0,0.65,73.0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1928,2014.0,0.65,73.0,8.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1929,2008.0,0.65,63.0,6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1930,2005.0,0.65,74.0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1931,2003.0,0.65,89.0,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1932,2005.0,0.65,60.0,8.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1933,2008.0,0.65,76.0,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1934,2004.0,0.65,60.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1935,2002.0,0.65,47.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1936,2008.0,0.65,82.0,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1937,2012.0,0.65,85.0,7.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1938,2008.0,0.65,84.0,7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1939,2003.0,0.65,89.0,9.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1940,2007.0,0.65,60.0,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1941,2011.0,0.65,80.0,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1942,2003.0,0.65,63.0,9.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1943,2005.0,0.65,77.0,8.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1944,2005.0,0.65,68.0,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1945,2009.0,0.65,80.0,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1946,2008.0,0.65,54.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1947,2016.0,0.65,64.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1948,2014.0,0.64,64.0,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1949,2004.0,0.64,67.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1950,2013.0,0.64,84.0,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1951,2008.0,0.64,54.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1952,2004.0,0.64,60.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1953,2004.0,0.64,64.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1954,2014.0,0.64,68.0,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1955,2003.0,0.64,84.0,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1956,2009.0,0.64,72.0,7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1957,2004.0,0.64,60.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1958,2014.0,0.64,50.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1959,2007.0,0.64,74.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1960,2004.0,0.64,83.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
