,Year_of_Release,Global_Sales,Critic_Score,User_Score,Genre__Action,Genre__Adventure,Genre__Fighting,Genre__Misc,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Rating__AO,Rating__E,Rating__E10+,Rating__M,Rating__RP,Rating__T
947,2008.0,1.32,91.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
948,2002.0,1.32,93.0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
949,2012.0,1.32,70.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
950,2010.0,1.32,73.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
951,2005.0,1.32,74.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
952,2011.0,1.31,81.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
953,2010.0,1.31,79.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
954,2005.0,1.31,69.0,74.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
955,2015.0,1.31,91.0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
956,2002.0,1.31,61.0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
957,2009.0,1.31,78.0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
958,2004.0,1.31,94.0,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
959,2009.0,1.3,89.0,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
960,2006.0,1.3,63.0,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
961,2015.0,1.3,78.0,85.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
962,2012.0,1.3,80.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
963,2005.0,1.3,78.0,83.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964,2009.0,1.3,80.0,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,2015.0,1.3,78.0,61.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
966,2010.0,1.29,68.0,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
967,2008.0,1.29,75.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
968,2011.0,1.29,85.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
969,2003.0,1.29,49.0,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
970,2007.0,1.29,67.0,59.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
971,2009.0,1.29,56.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
972,2004.0,1.29,75.0,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
973,2015.0,1.29,74.0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
974,2015.0,1.29,84.0,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,2010.0,1.29,79.0,79.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
976,2014.0,1.29,72.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
977,2007.0,1.29,66.0,76.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
978,2015.0,1.28,77.0,84.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
979,2004.0,1.28,85.0,84.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
980,2003.0,1.28,76.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
981,2006.0,1.28,67.0,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
982,2001.0,1.28,89.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,1997.0,1.27,93.0,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
984,2008.0,1.27,73.0,72.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
985,2014.0,1.27,69.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
986,2005.0,1.27,76.0,66.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
987,2014.0,1.27,91.0,81.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
988,2012.0,1.27,83.0,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
989,2012.0,1.27,59.0,63.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
990,2008.0,1.27,77.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
991,2008.0,1.27,84.0,72.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
992,2003.0,1.27,85.0,91.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
993,2014.0,1.27,75.0,62.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
994,2002.0,1.27,75.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
995,2008.0,1.27,30.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
996,2008.0,1.27,86.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
997,2011.0,1.27,71.0,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
998,2003.0,1.27,57.0,79.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
999,1994.0,1.27,69.0,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,2012.0,1.27,78.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,2013.0,1.27,85.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1002,2013.0,1.27,80.0,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1003,2010.0,1.26,79.0,81.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1004,2007.0,1.26,68.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1005,2010.0,1.26,85.0,84.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1006,2005.0,1.26,59.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1007,2008.0,1.26,75.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1008,2009.0,1.25,65.0,89.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1009,2000.0,1.25,86.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1010,2013.0,1.25,76.0,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1011,2008.0,1.25,68.0,74.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1012,2008.0,1.25,63.0,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1013,2005.0,1.25,83.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1014,2005.0,1.25,64.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1015,2006.0,1.25,79.0,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1016,2007.0,1.25,86.0,76.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1017,2012.0,1.25,88.0,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1018,2015.0,1.25,69.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1019,2002.0,1.25,74.0,85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1020,2003.0,1.25,52.0,62.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1021,2004.0,1.25,87.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1022,2005.0,1.24,81.0,89.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1023,2007.0,1.24,52.0,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1024,2001.0,1.24,87.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1025,1997.0,1.24,85.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1026,2000.0,1.24,78.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1027,2008.0,1.24,78.0,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1028,2005.0,1.24,61.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1029,2009.0,1.24,79.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1030,2012.0,1.23,76.0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1031,2001.0,1.23,32.0,46.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1032,2016.0,1.23,83.0,59.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1033,2004.0,1.23,91.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1034,2002.0,1.23,70.0,81.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1035,2004.0,1.23,57.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1036,2009.0,1.23,63.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1037,2012.0,1.23,80.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1038,2014.0,1.23,76.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1039,2004.0,1.23,80.0,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1040,2008.0,1.23,70.0,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1041,2006.0,1.23,75.0,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1042,2007.0,1.23,63.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1043,2010.0,1.23,82.0,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1044,2011.0,1.22,78.0,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1045,2007.0,1.22,63.0,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1046,2004.0,1.22,80.0,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1047,2002.0,1.22,86.0,95.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1048,2001.0,1.22,89.0,83.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1049,2002.0,1.22,89.0,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1050,2006.0,1.21,71.0,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1051,2001.0,1.21,70.0,69.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1052,2004.0,1.21,73.0,78.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1053,2007.0,1.21,85.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1054,2005.0,1.21,69.0,85.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1055,2011.0,1.21,85.0,81.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1056,2002.0,1.21,86.0,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1057,2015.0,1.21,73.0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1058,2000.0,1.21,86.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1059,2003.0,1.21,83.0,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1060,2010.0,1.21,76.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061,2007.0,1.21,75.0,76.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1062,2015.0,1.21,71.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1063,2009.0,1.21,87.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1064,2008.0,1.21,85.0,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1065,2002.0,1.2,59.0,51.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1066,2007.0,1.2,73.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1067,2004.0,1.2,78.0,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1068,2011.0,1.2,82.0,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1069,2004.0,1.2,90.0,91.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1070,2003.0,1.2,65.0,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1071,2006.0,1.2,70.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1072,2001.0,1.2,92.0,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1073,2010.0,1.2,68.0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1074,2003.0,1.19,55.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1075,2012.0,1.19,81.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1076,2014.0,1.19,81.0,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1077,2002.0,1.19,71.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1078,2008.0,1.19,83.0,84.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1079,2015.0,1.19,89.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1080,2006.0,1.19,75.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1081,2007.0,1.19,68.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1082,2002.0,1.19,76.0,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1083,2006.0,1.19,76.0,79.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1084,2006.0,1.18,87.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1085,2013.0,1.18,78.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1086,1999.0,1.18,88.0,94.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1087,2012.0,1.18,77.0,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1088,2001.0,1.18,95.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1089,2012.0,1.18,64.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1090,2005.0,1.17,77.0,87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1091,2002.0,1.17,70.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1092,2012.0,1.17,52.0,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1093,2008.0,1.17,76.0,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1094,2009.0,1.17,62.0,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1095,2011.0,1.17,72.0,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1096,2003.0,1.17,57.0,84.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1097,2015.0,1.17,96.0,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1098,2010.0,1.17,84.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1099,2009.0,1.17,81.0,81.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1100,2003.0,1.17,65.0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1101,2008.0,1.17,74.0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1102,2008.0,1.17,84.0,53.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1103,2004.0,1.17,81.0,80.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1104,2011.0,1.16,76.0,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1105,2006.0,1.16,85.0,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1106,2004.0,1.16,70.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1107,1997.0,1.16,83.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1108,2008.0,1.16,79.0,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1109,2006.0,1.16,43.0,41.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1110,2001.0,1.16,85.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1111,2011.0,1.16,77.0,76.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1112,2013.0,1.16,88.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1113,2007.0,1.16,88.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1114,2010.0,1.16,45.0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1115,2007.0,1.15,78.0,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1116,2008.0,1.15,83.0,81.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1117,2001.0,1.15,73.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1118,2007.0,1.15,69.0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1119,2004.0,1.15,43.0,34.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1120,2012.0,1.15,53.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1121,2009.0,1.15,83.0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1122,2003.0,1.15,76.0,83.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1123,2007.0,1.15,92.0,85.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1124,2003.0,1.15,68.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1125,2014.0,1.15,62.0,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1126,2003.0,1.14,79.0,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1127,2005.0,1.14,91.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1128,1998.0,1.14,81.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1129,2007.0,1.14,88.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1130,2013.0,1.14,74.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1131,2011.0,1.14,56.0,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,2008.0,1.14,65.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1133,2005.0,1.14,76.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1134,2003.0,1.14,84.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1135,2007.0,1.14,81.0,88.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1136,2014.0,1.14,81.0,77.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1137,2001.0,1.14,73.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1138,2016.0,1.14,79.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1139,2002.0,1.13,87.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1140,2006.0,1.13,50.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1141,2016.0,1.13,83.0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1142,2011.0,1.13,67.0,61.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1143,2004.0,1.13,84.0,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1144,2008.0,1.13,79.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1145,2009.0,1.13,85.0,68.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,2014.0,1.13,79.0,81.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1147,2012.0,1.13,73.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1148,2007.0,1.13,82.0,59.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149,2015.0,1.12,73.0,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150,2001.0,1.12,57.0,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1151,2009.0,1.12,78.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1152,2010.0,1.12,82.0,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1153,2005.0,1.12,82.0,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1154,2011.0,1.12,80.0,83.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1155,2005.0,1.12,78.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1156,2011.0,1.12,77.0,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,2009.0,1.12,71.0,26.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1158,2007.0,1.12,86.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1159,2009.0,1.12,79.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1160,2012.0,1.12,93.0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1161,2004.0,1.12,83.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1162,2010.0,1.12,70.0,60.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1163,2009.0,1.12,88.0,87.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1164,2011.0,1.11,79.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1165,2003.0,1.11,74.0,76.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1166,2007.0,1.11,69.0,63.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167,2011.0,1.11,84.0,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1168,2005.0,1.11,94.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1169,2013.0,1.11,87.0,87.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1170,2013.0,1.11,75.0,77.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1171,2015.0,1.11,69.0,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,2010.0,1.1,85.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1173,2011.0,1.1,81.0,74.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1174,2003.0,1.1,86.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1175,2013.0,1.1,80.0,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,2007.0,1.1,61.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1177,2008.0,1.1,87.0,81.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1178,2007.0,1.1,73.0,67.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1179,1998.0,1.1,80.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1180,2013.0,1.09,77.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1181,2006.0,1.09,77.0,81.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1182,2009.0,1.09,86.0,57.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1183,2003.0,1.09,75.0,89.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1184,2008.0,1.09,66.0,44.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1185,2000.0,1.09,97.0,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1186,2005.0,1.09,68.0,76.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1187,2015.0,1.09,83.0,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1188,2003.0,1.09,92.0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1189,2009.0,1.09,54.0,69.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1190,2006.0,1.09,75.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1191,2010.0,1.09,47.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1192,2002.0,1.09,65.0,83.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1193,2010.0,1.09,74.0,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
